	formula	min_features	batch_size	traing_size	differential_prior	CV	baseline_CV	q_squared	body_site	days	model	best
0	"C(birth_mode_ms, Treatment(""CS"")) + country"	2	4	4	0.25	400.97552795410155	453.03671875	0.11491605126300464	Baby-Mouth	120.0	grid-search-CS-ref	
1	"C(birth_mode_ms, Treatment(""CS"")) + country"	2	4	4	0.5	401.0371429443359	453.0389739990234	0.11478445352209277	Baby-Mouth	120.0	grid-search-CS-ref	
2	"C(birth_mode_ms, Treatment(""CS"")) + country"	2	4	7	0.25	249.22823486328124	310.6502410888672	0.19772077436764335	Baby-Mouth	120.0	grid-search-CS-ref	Yes
3	"C(birth_mode_ms, Treatment(""CS"")) + country"	2	4	7	0.5	249.2653045654297	310.6518218994141	0.19760552813966992	Baby-Mouth	120.0	grid-search-CS-ref	
4	"C(birth_mode_ms, Treatment(""CS"")) + country"	2	4	9	0.25	278.30865783691405	312.61962890625	0.10975309256612709	Baby-Mouth	120.0	grid-search-CS-ref	
5	"C(birth_mode_ms, Treatment(""CS"")) + country"	2	4	9	0.5	278.33779296875	312.62138671875	0.10966490203961388	Baby-Mouth	120.0	grid-search-CS-ref	
6	"C(birth_mode_ms, Treatment(""CS"")) + country"	2	7	4	0.25	420.7084045410156	724.7378601074219	0.4195026537199843	Baby-Mouth	120.0	grid-search-CS-ref	
7	"C(birth_mode_ms, Treatment(""CS"")) + country"	2	7	4	0.5	420.75555114746095	724.7393493652344	0.41943879338691736	Baby-Mouth	120.0	grid-search-CS-ref	
8	"C(birth_mode_ms, Treatment(""CS"")) + country"	2	7	7	0.25	276.3858917236328	522.2382141113281	0.47076662669362945	Baby-Mouth	120.0	grid-search-CS-ref	
9	"C(birth_mode_ms, Treatment(""CS"")) + country"	2	7	7	0.5	276.4107177734375	522.2386962890625	0.47071957758480165	Baby-Mouth	120.0	grid-search-CS-ref	
10	"C(birth_mode_ms, Treatment(""CS"")) + country"	2	7	9	0.25	307.5793518066406	533.2457702636718	0.423194014920075	Baby-Mouth	120.0	grid-search-CS-ref	
11	"C(birth_mode_ms, Treatment(""CS"")) + country"	2	7	9	0.5	307.5987579345703	533.2463012695313	0.42315819687403067	Baby-Mouth	120.0	grid-search-CS-ref	
12	"C(birth_mode_ms, Treatment(""CS"")) + country"	2	9	4	0.25	511.60888671875	883.8127380371094	0.4211342915751587	Baby-Mouth	120.0	grid-search-CS-ref	
13	"C(birth_mode_ms, Treatment(""CS"")) + country"	2	9	4	0.5	511.63844909667966	883.8130310058593	0.4211010347806382	Baby-Mouth	120.0	grid-search-CS-ref	
14	"C(birth_mode_ms, Treatment(""CS"")) + country"	2	9	7	0.25	317.91868286132814	563.7065246582031	0.43602092763766664	Baby-Mouth	120.0	grid-search-CS-ref	
15	"C(birth_mode_ms, Treatment(""CS"")) + country"	2	9	7	0.5	317.938623046875	563.7066345214844	0.43598566421563467	Baby-Mouth	120.0	grid-search-CS-ref	
16	"C(birth_mode_ms, Treatment(""CS"")) + country"	2	9	9	0.25	342.5422882080078	574.0658996582031	0.40330493692108116	Baby-Mouth	120.0	grid-search-CS-ref	
17	"C(birth_mode_ms, Treatment(""CS"")) + country"	2	9	9	0.5	342.55735168457034	574.0660949707031	0.40327889996350963	Baby-Mouth	120.0	grid-search-CS-ref	
20	"C(birth_mode_ms, Treatment(""CS"")) + country"	4	4	7	0.25	413.3727172851562	432.1925933837891	0.04354511480931533	Baby-Mouth	120.0	grid-search-CS-ref	
21	"C(birth_mode_ms, Treatment(""CS"")) + country"	4	4	7	0.5	413.4002410888672	432.1939392089844	0.043484409231915766	Baby-Mouth	120.0	grid-search-CS-ref	
24	"C(birth_mode_ms, Treatment(""CS"")) + country"	4	7	4	0.25	748.15341796875	873.0375305175781	0.14304552574594465	Baby-Mouth	120.0	grid-search-CS-ref	
25	"C(birth_mode_ms, Treatment(""CS"")) + country"	4	7	4	0.5	748.1817810058594	873.0397827148438	0.14301524876761096	Baby-Mouth	120.0	grid-search-CS-ref	
26	"C(birth_mode_ms, Treatment(""CS"")) + country"	4	7	7	0.25	519.3613342285156	677.7539001464844	0.23370218287749445	Baby-Mouth	120.0	grid-search-CS-ref	
27	"C(birth_mode_ms, Treatment(""CS"")) + country"	4	7	7	0.5	519.3782348632812	677.7549682617188	0.23367845433082757	Baby-Mouth	120.0	grid-search-CS-ref	
28	"C(birth_mode_ms, Treatment(""CS"")) + country"	4	7	9	0.25	531.0933349609375	695.5542053222656	0.2364457997707451	Baby-Mouth	120.0	grid-search-CS-ref	
29	"C(birth_mode_ms, Treatment(""CS"")) + country"	4	7	9	0.5	531.1072265625	695.5552368164062	0.23642696014567244	Baby-Mouth	120.0	grid-search-CS-ref	
30	"C(birth_mode_ms, Treatment(""CS"")) + country"	4	9	4	0.25	1000.0927978515625	1200.5311401367187	0.16695805346817572	Baby-Mouth	120.0	grid-search-CS-ref	
31	"C(birth_mode_ms, Treatment(""CS"")) + country"	4	9	4	0.5	1000.1091430664062	1200.5319091796875	0.16694497212508774	Baby-Mouth	120.0	grid-search-CS-ref	
32	"C(birth_mode_ms, Treatment(""CS"")) + country"	4	9	7	0.25	616.2103210449219	770.0188537597656	0.1997464503159162	Baby-Mouth	120.0	grid-search-CS-ref	
33	"C(birth_mode_ms, Treatment(""CS"")) + country"	4	9	7	0.5	616.2219482421875	770.0193237304687	0.19973183886241686	Baby-Mouth	120.0	grid-search-CS-ref	
34	"C(birth_mode_ms, Treatment(""CS"")) + country"	4	9	9	0.25	619.0928894042969	788.7660339355468	0.21511213367627668	Baby-Mouth	120.0	grid-search-CS-ref	
35	"C(birth_mode_ms, Treatment(""CS"")) + country"	4	9	9	0.5	619.1026550292969	788.7665710449219	0.21510028726352082	Baby-Mouth	120.0	grid-search-CS-ref	
42	"C(birth_mode_ms, Treatment(""CS""))"	2	7	4	0.25	676.1073120117187	724.7378601074219	0.06710087988020252	Baby-Mouth	120.0	grid-search-CS-ref	
43	"C(birth_mode_ms, Treatment(""CS""))"	2	7	4	0.5	676.1073425292968	724.7393493652344	0.06710275477457117	Baby-Mouth	120.0	grid-search-CS-ref	
44	"C(birth_mode_ms, Treatment(""CS""))"	2	7	7	0.25	476.43488159179685	522.2382141113281	0.08770582328501753	Baby-Mouth	120.0	grid-search-CS-ref	
45	"C(birth_mode_ms, Treatment(""CS""))"	2	7	7	0.5	476.43878784179685	522.2386962890625	0.08769918577982039	Baby-Mouth	120.0	grid-search-CS-ref	
46	"C(birth_mode_ms, Treatment(""CS""))"	2	7	9	0.25	461.58139953613284	533.2457702636718	0.1343927598189919	Baby-Mouth	120.0	grid-search-CS-ref	Yes
47	"C(birth_mode_ms, Treatment(""CS""))"	2	7	9	0.5	461.5848693847656	533.2463012695313	0.13438711476133447	Baby-Mouth	120.0	grid-search-CS-ref	
48	"C(birth_mode_ms, Treatment(""CS""))"	2	9	4	0.25	864.0106079101563	883.8127380371094	0.02240534592308807	Baby-Mouth	120.0	grid-search-CS-ref	
49	"C(birth_mode_ms, Treatment(""CS""))"	2	9	4	0.5	864.0129455566406	883.8130310058593	0.02240302502293323	Baby-Mouth	120.0	grid-search-CS-ref	
50	"C(birth_mode_ms, Treatment(""CS""))"	2	9	7	0.25	535.9778625488282	563.7065246582031	0.04918989030007748	Baby-Mouth	120.0	grid-search-CS-ref	
51	"C(birth_mode_ms, Treatment(""CS""))"	2	9	7	0.5	535.97958984375	563.7066345214844	0.04918701143418536	Baby-Mouth	120.0	grid-search-CS-ref	
52	"C(birth_mode_ms, Treatment(""CS""))"	2	9	9	0.25	520.310595703125	574.0658996582031	0.09363960476851829	Baby-Mouth	120.0	grid-search-CS-ref	
53	"C(birth_mode_ms, Treatment(""CS""))"	2	9	9	0.5	520.3124633789063	574.0660949707031	0.09363665972041102	Baby-Mouth	120.0	grid-search-CS-ref	
62	"C(birth_mode_ms, Treatment(""CS""))"	4	7	7	0.25	627.0051391601562	677.7539001464844	0.0748778590213347	Baby-Mouth	120.0	grid-search-CS-ref	
63	"C(birth_mode_ms, Treatment(""CS""))"	4	7	7	0.5	627.0056884765625	677.7549682617188	0.07487850648342165	Baby-Mouth	120.0	grid-search-CS-ref	
64	"C(birth_mode_ms, Treatment(""CS""))"	4	7	9	0.25	631.0175109863281	695.5542053222656	0.09278456494420328	Baby-Mouth	120.0	grid-search-CS-ref	
65	"C(birth_mode_ms, Treatment(""CS""))"	4	7	9	0.5	631.018408203125	695.5552368164062	0.0927846203971805	Baby-Mouth	120.0	grid-search-CS-ref	
66	"C(birth_mode_ms, Treatment(""CS""))"	4	9	4	0.25	1111.0532470703124	1200.5311401367187	0.07453192180938883	Baby-Mouth	120.0	grid-search-CS-ref	
67	"C(birth_mode_ms, Treatment(""CS""))"	4	9	4	0.5	1111.052783203125	1200.5319091796875	0.07453290103526089	Baby-Mouth	120.0	grid-search-CS-ref	
68	"C(birth_mode_ms, Treatment(""CS""))"	4	9	7	0.25	678.9829406738281	770.0188537597656	0.11822556375267579	Baby-Mouth	120.0	grid-search-CS-ref	
69	"C(birth_mode_ms, Treatment(""CS""))"	4	9	7	0.5	678.9834167480469	770.0193237304687	0.11822548366888419	Baby-Mouth	120.0	grid-search-CS-ref	
70	"C(birth_mode_ms, Treatment(""CS""))"	4	9	9	0.25	700.3472473144532	788.7660339355468	0.11209760919841882	Baby-Mouth	120.0	grid-search-CS-ref	
71	"C(birth_mode_ms, Treatment(""CS""))"	4	9	9	0.5	700.3482238769532	788.7665710449219	0.11209697572608346	Baby-Mouth	120.0	grid-search-CS-ref	
72	"C(birth_mode_ms, Treatment(""CS"")) + country"	3	11	11	0.25	303.5261169433594	524.2075622558593	0.42098104110292867	Baby-Mouth	2.0	grid-search-CS-ref	
73	"C(birth_mode_ms, Treatment(""CS"")) + country"	3	11	11	0.5	303.5272644042969	524.2077697753906	0.42097908137769413	Baby-Mouth	2.0	grid-search-CS-ref	
74	"C(birth_mode_ms, Treatment(""CS"")) + country"	3	11	15	0.25	326.70070190429686	502.4793273925781	0.34982260145987765	Baby-Mouth	2.0	grid-search-CS-ref	
75	"C(birth_mode_ms, Treatment(""CS"")) + country"	3	11	15	0.5	326.7010894775391	502.4794891357422	0.34982203942401613	Baby-Mouth	2.0	grid-search-CS-ref	
76	"C(birth_mode_ms, Treatment(""CS"")) + country"	3	11	7	0.25	375.50181579589844	666.4235717773438	0.43654181559868965	Baby-Mouth	2.0	grid-search-CS-ref	
77	"C(birth_mode_ms, Treatment(""CS"")) + country"	3	11	7	0.5	375.50316467285154	666.4238342285156	0.43654001344721993	Baby-Mouth	2.0	grid-search-CS-ref	
78	"C(birth_mode_ms, Treatment(""CS"")) + country"	3	15	11	0.25	348.06537475585935	569.900634765625	0.38925252311922187	Baby-Mouth	2.0	grid-search-CS-ref	
79	"C(birth_mode_ms, Treatment(""CS"")) + country"	3	15	11	0.5	348.06671447753905	569.9007202148438	0.38925026389451955	Baby-Mouth	2.0	grid-search-CS-ref	
80	"C(birth_mode_ms, Treatment(""CS"")) + country"	3	15	15	0.25	457.7902801513672	585.2242431640625	0.21775236501432893	Baby-Mouth	2.0	grid-search-CS-ref	
81	"C(birth_mode_ms, Treatment(""CS"")) + country"	3	15	15	0.5	457.79111633300784	585.2242126464844	0.21775089539990522	Baby-Mouth	2.0	grid-search-CS-ref	
82	"C(birth_mode_ms, Treatment(""CS"")) + country"	3	15	7	0.25	442.73521728515624	722.2297973632812	0.3869884365038727	Baby-Mouth	2.0	grid-search-CS-ref	
83	"C(birth_mode_ms, Treatment(""CS"")) + country"	3	15	7	0.5	442.7368591308594	722.2298828125	0.38698623573043234	Baby-Mouth	2.0	grid-search-CS-ref	
84	"C(birth_mode_ms, Treatment(""CS"")) + country"	3	7	11	0.25	295.3135650634766	350.7331878662109	0.15801077491381987	Baby-Mouth	2.0	grid-search-CS-ref	
85	"C(birth_mode_ms, Treatment(""CS"")) + country"	3	7	11	0.5	295.3134307861328	350.7338470458984	0.15801274022040157	Baby-Mouth	2.0	grid-search-CS-ref	Yes
86	"C(birth_mode_ms, Treatment(""CS"")) + country"	3	7	15	0.25	320.7490692138672	353.58380737304685	0.09286267491468447	Baby-Mouth	2.0	grid-search-CS-ref	
87	"C(birth_mode_ms, Treatment(""CS"")) + country"	3	7	15	0.5	320.7491180419922	353.5844390869141	0.09286415751132837	Baby-Mouth	2.0	grid-search-CS-ref	
88	"C(birth_mode_ms, Treatment(""CS"")) + country"	3	7	7	0.25	358.08857421875	378.25164184570315	0.05330596194788784	Baby-Mouth	2.0	grid-search-CS-ref	
89	"C(birth_mode_ms, Treatment(""CS"")) + country"	3	7	7	0.5	358.0910278320313	378.2526916503906	0.0533021027038566	Baby-Mouth	2.0	grid-search-CS-ref	
90	"C(birth_mode_ms, Treatment(""CS"")) + country"	7	11	11	0.25	631.6681579589844	1057.7731567382812	0.402832115813207	Baby-Mouth	2.0	grid-search-CS-ref	
91	"C(birth_mode_ms, Treatment(""CS"")) + country"	7	11	11	0.5	631.6685363769532	1057.7735961914063	0.40283200615772274	Baby-Mouth	2.0	grid-search-CS-ref	
92	"C(birth_mode_ms, Treatment(""CS"")) + country"	7	11	15	0.25	687.8478088378906	1009.1833374023438	0.3184114487973777	Baby-Mouth	2.0	grid-search-CS-ref	
93	"C(birth_mode_ms, Treatment(""CS"")) + country"	7	11	15	0.5	687.8481384277344	1009.1836547851562	0.31841133656274934	Baby-Mouth	2.0	grid-search-CS-ref	
94	"C(birth_mode_ms, Treatment(""CS"")) + country"	7	11	7	0.25	772.7985107421875	1347.52900390625	0.42650695569299035	Baby-Mouth	2.0	grid-search-CS-ref	
95	"C(birth_mode_ms, Treatment(""CS"")) + country"	7	11	7	0.5	772.7989440917969	1347.5294921875	0.4265068419116522	Baby-Mouth	2.0	grid-search-CS-ref	
96	"C(birth_mode_ms, Treatment(""CS"")) + country"	7	15	11	0.25	643.1833129882813	1183.924462890625	0.45673619124491327	Baby-Mouth	2.0	grid-search-CS-ref	
97	"C(birth_mode_ms, Treatment(""CS"")) + country"	7	15	11	0.5	643.1838623046875	1183.924658203125	0.456735816888158	Baby-Mouth	2.0	grid-search-CS-ref	
98	"C(birth_mode_ms, Treatment(""CS"")) + country"	7	15	15	0.25	725.5780822753907	1223.679833984375	0.40705234970419923	Baby-Mouth	2.0	grid-search-CS-ref	
99	"C(birth_mode_ms, Treatment(""CS"")) + country"	7	15	15	0.5	725.5785888671875	1223.6798583984375	0.40705194754383645	Baby-Mouth	2.0	grid-search-CS-ref	
100	"C(birth_mode_ms, Treatment(""CS"")) + country"	7	15	7	0.25	776.8336303710937	1504.3123168945312	0.4835955129485533	Baby-Mouth	2.0	grid-search-CS-ref	
101	"C(birth_mode_ms, Treatment(""CS"")) + country"	7	15	7	0.5	776.833837890625	1504.3124633789062	0.4835954252843573	Baby-Mouth	2.0	grid-search-CS-ref	
102	"C(birth_mode_ms, Treatment(""CS"")) + country"	7	7	11	0.25	644.163330078125	679.37216796875	0.051825552400675545	Baby-Mouth	2.0	grid-search-CS-ref	
103	"C(birth_mode_ms, Treatment(""CS"")) + country"	7	7	11	0.5	644.1625061035156	679.3732238769531	0.05182823893544386	Baby-Mouth	2.0	grid-search-CS-ref	
104	"C(birth_mode_ms, Treatment(""CS"")) + country"	7	7	15	0.25	691.036181640625	711.0168090820313	0.028101483939883987	Baby-Mouth	2.0	grid-search-CS-ref	
105	"C(birth_mode_ms, Treatment(""CS"")) + country"	7	7	15	0.5	691.0356750488281	711.0175354003907	0.028103189241753812	Baby-Mouth	2.0	grid-search-CS-ref	
108	"C(birth_mode_ms, Treatment(""CS""))"	3	11	11	0.25	330.7415405273438	524.2075622558593	0.36906377484513886	Baby-Mouth	2.0	grid-search-CS-ref	
109	"C(birth_mode_ms, Treatment(""CS""))"	3	11	11	0.5	330.7427490234375	524.2077697753906	0.3690617192393921	Baby-Mouth	2.0	grid-search-CS-ref	
110	"C(birth_mode_ms, Treatment(""CS""))"	3	11	15	0.25	344.42796630859374	502.4793273925781	0.31454301195659273	Baby-Mouth	2.0	grid-search-CS-ref	
111	"C(birth_mode_ms, Treatment(""CS""))"	3	11	15	0.5	344.42897644042966	502.4794891357422	0.3145412223037347	Baby-Mouth	2.0	grid-search-CS-ref	
112	"C(birth_mode_ms, Treatment(""CS""))"	3	11	7	0.25	411.50901489257814	666.4235717773438	0.38251131514587866	Baby-Mouth	2.0	grid-search-CS-ref	
113	"C(birth_mode_ms, Treatment(""CS""))"	3	11	7	0.5	411.51073303222654	666.4238342285156	0.3825089801768401	Baby-Mouth	2.0	grid-search-CS-ref	
114	"C(birth_mode_ms, Treatment(""CS""))"	3	15	11	0.25	415.37880554199216	569.900634765625	0.27113819462085853	Baby-Mouth	2.0	grid-search-CS-ref	
115	"C(birth_mode_ms, Treatment(""CS""))"	3	15	11	0.5	415.3802154541016	569.9007202148438	0.27113582994331076	Baby-Mouth	2.0	grid-search-CS-ref	
116	"C(birth_mode_ms, Treatment(""CS""))"	3	15	15	0.25	503.7178619384766	585.2242431640625	0.13927376074667552	Baby-Mouth	2.0	grid-search-CS-ref	
117	"C(birth_mode_ms, Treatment(""CS""))"	3	15	15	0.5	503.71849670410154	585.2242126464844	0.13927263120881483	Baby-Mouth	2.0	grid-search-CS-ref	
118	"C(birth_mode_ms, Treatment(""CS""))"	3	15	7	0.25	537.3976806640625	722.2297973632812	0.2559187081092533	Baby-Mouth	2.0	grid-search-CS-ref	
119	"C(birth_mode_ms, Treatment(""CS""))"	3	15	7	0.5	537.3990844726562	722.2298828125	0.25591685242941986	Baby-Mouth	2.0	grid-search-CS-ref	
120	"C(birth_mode_ms, Treatment(""CS""))"	3	7	11	0.25	279.70542602539064	350.7331878662109	0.20251223522056372	Baby-Mouth	2.0	grid-search-CS-ref	Yes
121	"C(birth_mode_ms, Treatment(""CS""))"	3	7	11	0.5	279.7061828613281	350.7338470458984	0.20251157617894622	Baby-Mouth	2.0	grid-search-CS-ref	
122	"C(birth_mode_ms, Treatment(""CS""))"	3	7	15	0.25	309.3516021728516	353.58380737304685	0.12509680669151313	Baby-Mouth	2.0	grid-search-CS-ref	
123	"C(birth_mode_ms, Treatment(""CS""))"	3	7	15	0.5	309.35235900878905	353.5844390869141	0.1250962293260095	Baby-Mouth	2.0	grid-search-CS-ref	
124	"C(birth_mode_ms, Treatment(""CS""))"	3	7	7	0.25	334.32439880371095	378.25164184570315	0.11613232616161662	Baby-Mouth	2.0	grid-search-CS-ref	
125	"C(birth_mode_ms, Treatment(""CS""))"	3	7	7	0.5	334.3251922607422	378.2526916503906	0.11613268156264567	Baby-Mouth	2.0	grid-search-CS-ref	
126	"C(birth_mode_ms, Treatment(""CS""))"	7	11	11	0.25	650.1133972167969	1057.7731567382812	0.3853943134447958	Baby-Mouth	2.0	grid-search-CS-ref	
127	"C(birth_mode_ms, Treatment(""CS""))"	7	11	11	0.5	650.1141479492187	1057.7735961914063	0.38539385905452384	Baby-Mouth	2.0	grid-search-CS-ref	
128	"C(birth_mode_ms, Treatment(""CS""))"	7	11	15	0.25	709.7271850585937	1009.1833374023438	0.296731169892832	Baby-Mouth	2.0	grid-search-CS-ref	
129	"C(birth_mode_ms, Treatment(""CS""))"	7	11	15	0.5	709.7278259277343	1009.1836547851562	0.29673075602990484	Baby-Mouth	2.0	grid-search-CS-ref	
130	"C(birth_mode_ms, Treatment(""CS""))"	7	11	7	0.25	798.8728332519531	1347.52900390625	0.40715722560615686	Baby-Mouth	2.0	grid-search-CS-ref	
131	"C(birth_mode_ms, Treatment(""CS""))"	7	11	7	0.5	798.8738586425782	1347.5294921875	0.407156679483331	Baby-Mouth	2.0	grid-search-CS-ref	
132	"C(birth_mode_ms, Treatment(""CS""))"	7	15	11	0.25	776.9354919433594	1183.924462890625	0.34376261636960925	Baby-Mouth	2.0	grid-search-CS-ref	
133	"C(birth_mode_ms, Treatment(""CS""))"	7	15	11	0.5	776.9373840332031	1183.924658203125	0.3437611264787894	Baby-Mouth	2.0	grid-search-CS-ref	
134	"C(birth_mode_ms, Treatment(""CS""))"	7	15	15	0.25	1017.9542602539062	1223.679833984375	0.16812042498127466	Baby-Mouth	2.0	grid-search-CS-ref	
135	"C(birth_mode_ms, Treatment(""CS""))"	7	15	15	0.5	1017.9551147460937	1223.6798583984375	0.16811974328121904	Baby-Mouth	2.0	grid-search-CS-ref	
136	"C(birth_mode_ms, Treatment(""CS""))"	7	15	7	0.25	974.4466796875	1504.3123168945312	0.3522311366172113	Baby-Mouth	2.0	grid-search-CS-ref	
137	"C(birth_mode_ms, Treatment(""CS""))"	7	15	7	0.5	974.4486389160156	1504.3124633789062	0.3522298972865908	Baby-Mouth	2.0	grid-search-CS-ref	
138	"C(birth_mode_ms, Treatment(""CS""))"	7	7	11	0.25	602.8162475585938	679.37216796875	0.1126862771535817	Baby-Mouth	2.0	grid-search-CS-ref	
139	"C(birth_mode_ms, Treatment(""CS""))"	7	7	11	0.5	602.8166931152343	679.3732238769531	0.11268700041611379	Baby-Mouth	2.0	grid-search-CS-ref	
140	"C(birth_mode_ms, Treatment(""CS""))"	7	7	15	0.25	675.6016052246093	711.0168090820313	0.04980923573824547	Baby-Mouth	2.0	grid-search-CS-ref	
141	"C(birth_mode_ms, Treatment(""CS""))"	7	7	15	0.5	675.6020263671875	711.0175354003907	0.04980961406705653	Baby-Mouth	2.0	grid-search-CS-ref	
142	"C(birth_mode_ms, Treatment(""CS""))"	7	7	7	0.25	726.9755981445312	768.5069763183594	0.05404164106979237	Baby-Mouth	2.0	grid-search-CS-ref	
143	"C(birth_mode_ms, Treatment(""CS""))"	7	7	7	0.5	726.9763061523438	768.5079895019531	0.054041966924149754	Baby-Mouth	2.0	grid-search-CS-ref	
144	"C(birth_mode_ms, Treatment(""CS"")) + country"	2	4	4	0.25	142.6541778564453	161.74230041503907	0.11801564902695627	Baby-Forearm	180.0	grid-search-CS-ref	
145	"C(birth_mode_ms, Treatment(""CS"")) + country"	2	4	4	0.5	142.67679901123046	161.74388427734374	0.1178844279108493	Baby-Forearm	180.0	grid-search-CS-ref	
146	"C(birth_mode_ms, Treatment(""CS"")) + country"	2	4	6	0.25	112.69446411132813	134.64110870361327	0.1630010685710892	Baby-Forearm	180.0	grid-search-CS-ref	Yes
147	"C(birth_mode_ms, Treatment(""CS"")) + country"	2	4	6	0.5	112.7227996826172	134.64232025146484	0.16279814940733073	Baby-Forearm	180.0	grid-search-CS-ref	
148	"C(birth_mode_ms, Treatment(""CS"")) + country"	2	4	8	0.25	131.5121109008789	148.15611267089844	0.11234097243757424	Baby-Forearm	180.0	grid-search-CS-ref	
149	"C(birth_mode_ms, Treatment(""CS"")) + country"	2	4	8	0.5	131.19550476074218	148.1568618774414	0.1144824269477982	Baby-Forearm	180.0	grid-search-CS-ref	
150	"C(birth_mode_ms, Treatment(""CS"")) + country"	2	6	4	0.25	155.78978881835937	176.70314025878906	0.11835302649291479	Baby-Forearm	180.0	grid-search-CS-ref	
151	"C(birth_mode_ms, Treatment(""CS"")) + country"	2	6	4	0.5	155.187939453125	176.70347595214844	0.12176068627450132	Baby-Forearm	180.0	grid-search-CS-ref	
152	"C(birth_mode_ms, Treatment(""CS"")) + country"	2	6	6	0.25	120.3480728149414	146.24000396728516	0.17705094673093658	Baby-Forearm	180.0	grid-search-CS-ref	
153	"C(birth_mode_ms, Treatment(""CS"")) + country"	2	6	6	0.5	119.9751365661621	146.2403137207031	0.17960285017374567	Baby-Forearm	180.0	grid-search-CS-ref	
154	"C(birth_mode_ms, Treatment(""CS"")) + country"	2	6	8	0.25	137.59730529785156	155.88075561523436	0.11729126052296313	Baby-Forearm	180.0	grid-search-CS-ref	
155	"C(birth_mode_ms, Treatment(""CS"")) + country"	2	6	8	0.5	137.2750686645508	155.88105010986328	0.11936012383929417	Baby-Forearm	180.0	grid-search-CS-ref	
156	"C(birth_mode_ms, Treatment(""CS"")) + country"	2	8	4	0.25	160.63355712890626	182.84525146484376	0.12147810324846309	Baby-Forearm	180.0	grid-search-CS-ref	
157	"C(birth_mode_ms, Treatment(""CS"")) + country"	2	8	4	0.5	160.4407516479492	182.84559326171876	0.12253421706313727	Baby-Forearm	180.0	grid-search-CS-ref	
158	"C(birth_mode_ms, Treatment(""CS"")) + country"	2	8	6	0.25	126.43633117675782	151.11026611328126	0.16328430603137434	Baby-Forearm	180.0	grid-search-CS-ref	
159	"C(birth_mode_ms, Treatment(""CS"")) + country"	2	8	6	0.5	126.35322418212891	151.11053161621095	0.16383575101807202	Baby-Forearm	180.0	grid-search-CS-ref	
160	"C(birth_mode_ms, Treatment(""CS"")) + country"	2	8	8	0.25	158.03588409423827	171.409326171875	0.0780205043465777	Baby-Forearm	180.0	grid-search-CS-ref	
161	"C(birth_mode_ms, Treatment(""CS"")) + country"	2	8	8	0.5	158.1443344116211	171.40949249267578	0.07738870168827727	Baby-Forearm	180.0	grid-search-CS-ref	
166	"C(birth_mode_ms, Treatment(""CS"")) + country"	4	4	8	0.25	230.11525268554686	245.9463668823242	0.06436815634829818	Baby-Forearm	180.0	grid-search-CS-ref	
167	"C(birth_mode_ms, Treatment(""CS"")) + country"	4	4	8	0.5	230.08473510742186	245.94843139648438	0.06450009133617618	Baby-Forearm	180.0	grid-search-CS-ref	
168	"C(birth_mode_ms, Treatment(""CS"")) + country"	4	6	4	0.25	280.9051239013672	311.2366180419922	0.09745477357851473	Baby-Forearm	180.0	grid-search-CS-ref	
169	"C(birth_mode_ms, Treatment(""CS"")) + country"	4	6	4	0.5	280.7142303466797	311.23731384277346	0.09807012892905564	Baby-Forearm	180.0	grid-search-CS-ref	
170	"C(birth_mode_ms, Treatment(""CS"")) + country"	4	6	6	0.25	222.06641082763673	257.0977416992188	0.13625685951207445	Baby-Forearm	180.0	grid-search-CS-ref	
171	"C(birth_mode_ms, Treatment(""CS"")) + country"	4	6	6	0.5	221.94154510498046	257.09833068847655	0.13674451129009935	Baby-Forearm	180.0	grid-search-CS-ref	
172	"C(birth_mode_ms, Treatment(""CS"")) + country"	4	6	8	0.25	235.1192169189453	270.36419677734375	0.130361121326372	Baby-Forearm	180.0	grid-search-CS-ref	
173	"C(birth_mode_ms, Treatment(""CS"")) + country"	4	6	8	0.5	235.02134857177734	270.36448364257814	0.1307240307403854	Baby-Forearm	180.0	grid-search-CS-ref	
174	"C(birth_mode_ms, Treatment(""CS"")) + country"	4	8	4	0.25	285.2142578125	325.9154113769531	0.12488256812556253	Baby-Forearm	180.0	grid-search-CS-ref	
175	"C(birth_mode_ms, Treatment(""CS"")) + country"	4	8	4	0.5	284.84254455566406	325.91572265625	0.12602392350339808	Baby-Forearm	180.0	grid-search-CS-ref	
176	"C(birth_mode_ms, Treatment(""CS"")) + country"	4	8	6	0.25	225.29067993164062	268.31043395996096	0.16033574763902037	Baby-Forearm	180.0	grid-search-CS-ref	
177	"C(birth_mode_ms, Treatment(""CS"")) + country"	4	8	6	0.5	225.05681610107422	268.310791015625	0.16120848047454006	Baby-Forearm	180.0	grid-search-CS-ref	
178	"C(birth_mode_ms, Treatment(""CS"")) + country"	4	8	8	0.25	245.77430725097656	296.5902526855469	0.17133383506182442	Baby-Forearm	180.0	grid-search-CS-ref	
179	"C(birth_mode_ms, Treatment(""CS"")) + country"	4	8	8	0.5	245.3503189086914	296.5899658203125	0.1727625773511986	Baby-Forearm	180.0	grid-search-CS-ref	
180	"C(birth_mode_ms, Treatment(""CS""))"	2	4	4	0.25	106.32679672241211	161.74230041503907	0.3426160228364993	Baby-Forearm	180.0	grid-search-CS-ref	
181	"C(birth_mode_ms, Treatment(""CS""))"	2	4	4	0.5	106.33503112792968	161.74388427734374	0.34257155005875817	Baby-Forearm	180.0	grid-search-CS-ref	
