sample_name,seqcount
10894.CH3041,26225.0
10894.CH407,23874.0
10894.CH2848,109391.0
10894.CH3473,35649.0
10894.CH2472,77068.0
10894.CH2195,87973.0
10894.CH2249,110527.0
10894.CH2419,41792.0
10894.CH2610,66130.0
10894.CH2824,74095.0
10894.CH385,61180.0
10894.CH1169,30851.0
10894.CH2758,94183.0
10894.CH2551,104423.0
10894.CH2484,18654.0
10894.CH2163,80463.0
10894.CH373,58277.0
10894.CH2733,45426.0
10894.CH3307,3693.0
10894.CH2206,22650.0
10894.CH2800,45990.0
10894.CH2634,28509.0
10894.CH2583,54261.0
10894.CH2456,877.0
10894.CH3450,36443.0
10894.CH3323,71947.0
10894.CH2147,25120.0
10894.CH2948,15073.0
10894.CH2575,97635.0
10894.CH2695,17634.0
10894.CH2549,58402.0
10894.CH2740,9564.0
10894.CH3116,6176.0
10894.CH2110,78568.0
10894.CH2522,60477.0
10894.CH485,86606.0
10894.CH2251,36371.0
10894.CH2384,2460.0
10894.CH473,68899.0
10894.CH3035,107357.0
10894.CH3132,1360.0
10894.CH2134,25132.0
10894.CH2764,63275.0
10894.CH2356,17505.0
10894.CH2818,31715.0
10894.CH3011,21204.0
10894.CH457,80383.0
10894.CH2647,86429.0
10894.CH2275,76161.0
10894.CH2792,58230.0
10894.CH3274,2197.0
10894.CH2272,25557.0
10894.CH2640,2657.0
10894.CH2219,12613.0
10894.CH2422,378.0
10894.CH2158,66011.0
10894.CH2351,72237.0
10894.CH3282,21982.0
10894.CH2284,39523.0
10894.CH2133,41303.0
10894.CH3135,140.0
10894.CH2708,2366.0
10894.CH2501,84439.0
10894.CH2406,30030.0
10894.CH1055,14156.0
10894.CH2383,95302.0
10894.CH2664,17361.0
10894.CH3385,53322.0
10894.CH3059,80572.0
10894.CH2256,85197.0
10894.CH2525,85011.0
10894.CH2117,43441.0
10894.CH3111,15627.0
10894.CH3318,67978.0
10894.CH2973,29985.0
10894.CH3174,13017.0
10894.CH2495,86363.0
10894.CH3493,7198.0
10894.CH2540,38044.0
10894.CH2749,28138.0
10894.CH2310,52037.0
10894.CH2916,50288.0
10894.CH3465,68587.0
10894.CH2601,36679.0
10894.CH2408,4842.0
10894.CH2706,33952.0
10894.CH2932,72330.0
10894.CH2334,24431.0
10894.CH2625,34564.0
10894.CH2447,99754.0
10894.CH2595,49193.0
10894.CH3446,94571.0
10894.CH1078,99389.0
10894.CH2440,33685.0
10894.CH2649,55971.0
10894.CH3216,52815.0
10894.CH2622,23174.0
10894.CH2151,69822.0
10894.CH2358,1429.0
10894.CH2563,9659.0
10894.CH2333,5375.0
10894.CH2701,42022.0
10894.CH2508,29378.0
10894.CH3409,34396.0
10894.CH2606,50019.0
10894.CH2183,83629.0
10894.CH3462,16409.0
10894.CH3259,38708.0
10894.CH1189,1366.0
10894.CH2725,24195.0
10894.CH365,46463.0
10894.CH2317,51178.0
10894.CH3311,10302.0
10894.CH2175,19600.0
10894.CH2492,97450.0
10894.CH3140,919.0
10894.CH3349,24317.0
10894.CH2146,42409.0
10894.CH2949,105502.0
10894.CH2574,19087.0
10894.CH3095,63628.0
10894.CH3322,28547.0
10894.CH1127,1510.0
10894.CH425,72743.0
10894.CH2582,202.0
10894.CH2207,67956.0
10894.CH2801,65.0
10894.CH2635,16223.0
10894.CH372,65722.0
10894.CH1103,73518.0
10894.CH2732,23884.0
10894.CH3306,16913.0
10894.CH2109,68500.0
10894.CH2550,17790.0
10894.CH2485,56567.0
10894.CH2418,21516.0
10894.CH2611,40351.0
10894.CH384,41751.0
10894.CH2223,29555.0
10894.CH3192,89907.0
10894.CH2473,49553.0
10894.CH2194,70686.0
10894.CH2248,57833.0
10894.CH401,68244.0
10894.CH3047,17352.0
10894.CH2193,2754.0
10894.CH2474,15338.0
10894.CH3222,16355.0
10894.CH383,66202.0
10894.CH2165,37491.0
10894.CH525,74676.0
10894.CH2557,82786.0
10894.CH3108,13235.0
10894.CH2806,48032.0
10894.CH2200,92631.0
10894.CH2659,79113.0
10894.CH2450,9437.0
10894.CH2585,20003.0
10894.CH2925,83754.0
10894.CH2323,87100.0
10894.CH3092,61488.0
10894.CH2573,14412.0
10894.CH2141,77785.0
10894.CH501,23256.0
10894.CH3147,267.0
10894.CH2940,83324.0
10894.CH2346,93.0
10894.CH2293,6538.0
10894.CH3295,48768.0
10894.CH2774,67155.0
10894.CH2516,51027.0
10894.CH2265,33671.0
10894.CH2782,85519.0
10894.CH3263,69469.0
10894.CH3458,20111.0
10894.CH2435,134284.0
10894.CH3433,72064.0
10894.CH2532,68696.0
10894.CH2309,89649.0
10894.CH1161,26695.0
10894.CH2750,69513.0
10894.CH2559,21866.0
10894.CH2685,32460.0
10894.CH2362,89542.0
10894.CH2964,3097.0
10894.CH2411,19073.0
10894.CH2618,108137.0
10894.CH2673,36730.0
10894.CH2394,83619.0
10894.CH1197,39912.0
10894.CH408,28892.0
10894.CH3240,35710.0
10894.CH2416,33889.0
10894.CH2365,10344.0
10894.CH2682,17626.0
10894.CH2757,69791.0
10894.CH2908,9063.0
10894.CH3434,8834.0
10894.CH2432,98577.0
10894.CH1061,34993.0
10894.CH2459,9030.0
10894.CH2785,39119.0
10894.CH2718,42954.0
10894.CH2123,88640.0
10894.CH2773,29810.0
10894.CH2341,28010.0
10894.CH2546,134759.0
10894.CH2724,34150.0
10894.CH1115,18184.0
10894.CH2316,65977.0
10894.CH3119,54220.0
10894.CH3310,59473.0
10894.CH2182,61311.0
10894.CH2465,39944.0
10894.CH3258,26994.0
10894.CH2607,26692.0
10894.CH2235,44.0
10894.CH2332,4416.0
10894.CH2700,44174.0
10894.CH2509,5272.0
10894.CH2359,35688.0
10894.CH3156,7144.0
10894.CH2562,9456.0
10894.CH3083,36996.0
10894.CH2211,71094.0
10894.CH2623,94390.0
10894.CH2594,57961.0
10894.CH433,19234.0
10894.CH1079,19461.0
10894.CH2648,6287.0
10894.CH2446,31632.0
10894.CH2593,28610.0
10894.CH2810,17453.0
10894.CH3210,9444.0
10894.CH3084,86562.0
10894.CH2565,8096.0
10894.CH517,38192.0
10894.CH3151,84241.0
10894.CH2157,16948.0
10894.CH2707,18971.0
10894.CH2933,93820.0
10894.CH2335,18055.0
10894.CH395,3824.0
10894.CH3234,61414.0
10894.CH2259,56185.0
10894.CH2462,35156.0
10894.CH2311,1987.0
10894.CH2917,148249.0
10894.CH2748,15752.0
10894.CH2746,22.0
10894.CH1177,27974.0
10894.CH2374,24841.0
10894.CH2116,94772.0
10894.CH3319,4449.0
10894.CH1054,46630.0
10894.CH2382,38705.0
10894.CH2665,35900.0
10894.CH2257,95129.0
10894.CH1181,29918.0
10894.CH2407,122089.0
10894.CH2709,42193.0
10894.CH2159,72160.0
10894.CH2956,18915.0
10894.CH2350,60899.0
10894.CH3283,54306.0
10894.CH2762,95195.0
10894.CH2285,37936.0
10894.CH451,36028.0
10894.CH3017,115968.0
10894.CH2423,115391.0
10894.CH2794,20534.0
10894.CH3275,14943.0
10894.CH2273,38662.0
10894.CH2641,967.0
10894.CH2646,32428.0
10894.CH3449,24837.0
10894.CH2872,29673.0
10894.CH2793,82806.0
10894.CH2424,39428.0
10894.CH2884,19153.0
10894.CH2765,24409.0
10894.CH2357,60595.0
10894.CH2507,91666.0
10894.CH2135,7288.0
10894.CH2609,75749.0
10894.CH2400,53818.0
10894.CH419,66675.0
10894.CH2111,91799.0
10894.CH2694,73480.0
10894.CH2741,73071.0
10894.CH489,21518.0
10894.CH2727,51668.0
10894.CH367,29878.0
10894.CH2913,124406.0
10894.CH2315,71499.0
10894.CH2545,78871.0
10894.CH2177,43076.0
10894.CH2490,42579.0
10894.CH2830,12763.0
10894.CH391,38865.0
10894.CH2181,104217.0
10894.CH2466,35984.0
10894.CH414,19380.0
10894.CH2153,53789.0
10894.CH513,81291.0
10894.CH2561,24524.0
10894.CH2768,6907.0
10894.CH2937,106662.0
10894.CH3337,137929.0
10894.CH2703,89518.0
10894.CH2597,23119.0
10894.CH2279,99405.0
10894.CH2442,16153.0
10894.CH2215,67829.0
10894.CH2878,101285.0
10894.CH2590,4508.0
10894.CH3278,54242.0
10894.CH3071,18036.0
10894.CH3139,1463.0
10894.CH3087,11509.0
10894.CH2566,90868.0
10894.CH413,16899.0
10894.CH2461,722.0
10894.CH3180,29303.0
10894.CH1059,43223.0
10894.CH2231,22935.0
10894.CH396,19341.0
10894.CH2603,69167.0
10894.CH2497,111823.0
10894.CH2170,22227.0
10894.CH3314,5933.0
10894.CH360,66978.0
10894.CH2720,54845.0
10894.CH2527,83189.0
10894.CH2115,107360.0
10894.CH2745,53334.0
10894.CH2377,58589.0
10894.CH2690,45150.0
10894.CH2404,60179.0
10894.CH2188,65441.0
10894.CH2987,6414.0
10894.CH2381,10017.0
10894.CH3469,66013.0
10894.CH2666,6014.0
10894.CH3252,121693.0
10894.CH1085,61847.0
10894.CH2353,9706.0
10894.CH3355,54293.0
10894.CH2761,31565.0
10894.CH2286,48910.0
10894.CH2338,21872.0
10894.CH2503,56807.0
10894.CH2797,34793.0
10894.CH439,38138.0
10894.CH1073,78723.0
10894.CH2642,66626.0
10894.CH2629,15414.0
10894.CH2420,137464.0
10894.CH2427,49277.0
10894.CH3421,51375.0
10894.CH3271,204726.0
10894.CH2599,22077.0
10894.CH2790,95343.0
10894.CH2504,116123.0
10894.CH2281,33139.0
10894.CH2766,87611.0
10894.CH3287,103894.0
10894.CH2952,119596.0
10894.CH1185,66576.0
10894.CH2253,30307.0
10894.CH2468,28145.0
10894.CH2661,75314.0
10894.CH2386,39340.0
10894.CH2403,49159.0
10894.CH2697,95517.0
10894.CH2976,8797.0
10894.CH2370,51914.0
10894.CH1173,71791.0
10894.CH2742,35180.0
10894.CH2520,77273.0
10894.CH3128,28949.0
10894.CH2327,25732.0
10894.CH2921,54195.0
10894.CH355,29384.0
10894.CH2715,6916.0
10894.CH3143,8356.0
10894.CH505,17624.0
10894.CH2299,69403.0
10894.CH2577,69653.0
10894.CH3096,13123.0
10894.CH2636,46301.0
10894.CH2788,85657.0
10894.CH2581,34915.0
10894.CH2454,9305.0
10894.CH2486,112524.0
10894.CH521,84339.0
10894.CH2368,84818.0
10894.CH371,113122.0
10894.CH2538,22000.0
10894.CH2731,27109.0
10894.CH2303,78466.0
10894.CH2679,31349.0
10894.CH402,23097.0
10894.CH469,88217.0
10894.CH2227,35475.0
10894.CH2615,107024.0
10894.CH2399,62708.0
10894.CH2477,15661.0
10894.CH2304,79168.0
10894.CH2902,19564.0
10894.CH3302,10051.0
10894.CH2736,17688.0
10894.CH2969,40157.0
10894.CH2688,23926.0
10894.CH421,40568.0
10894.CH2586,31820.0
10894.CH2268,162066.0
10894.CH2438,3497.0
10894.CH2631,88373.0
10894.CH2805,68519.0
10894.CH3091,11327.0
10894.CH3298,31311.0
10894.CH2570,25392.0
10894.CH3144,20683.0
10894.CH2712,36964.0
10894.CH2129,86996.0
10894.CH2320,109035.0
10894.CH3326,13218.0
10894.CH2928,84209.0
10894.CH2127,77951.0
10894.CH2515,68510.0
10894.CH3343,110484.0
10894.CH2345,24375.0
10894.CH2290,16907.0
10894.CH2896,73844.0
10894.CH2777,181.0
10894.CH2436,144558.0
10894.CH2860,60951.0
10894.CH2781,58782.0
10894.CH2654,52924.0
10894.CH1065,59816.0
10894.CH2753,36899.0
10894.CH3489,74658.0
10894.CH378,53376.0
10894.CH1109,34603.0
10894.CH2531,40329.0
10894.CH2738,48081.0
10894.CH3198,71353.0
10894.CH2670,21581.0
10894.CH3391,49207.0
10894.CH2479,78487.0
10894.CH2412,26396.0
10894.CH3228,79990.0
10894.CH389,100691.0
10894.CH2415,143968.0
10894.CH1193,42234.0
10894.CH2245,218467.0
10894.CH2390,35089.0
10894.CH2199,73145.0
10894.CH2104,29894.0
10894.CH2960,53274.0
10894.CH2754,30082.0
10894.CH1165,55522.0
10894.CH2653,89320.0
10894.CH3267,32669.0
10894.CH2786,52689.0
10894.CH2261,12032.0
10894.CH3437,25533.0
10894.CH2431,179547.0
10894.CH3005,5612.0
10894.CH2770,12507.0
10894.CH2579,3703.0
10894.CH3291,58284.0
10894.CH2297,8550.0
10894.CH2944,28084.0
10894.CH2329,6907.0
10894.CH3115,56025.0
10894.CH2521,73478.0
10894.CH2696,27696.0
10894.CH2371,22466.0
10894.CH2239,84099.0
10894.CH2402,21399.0
10894.CH2854,8084.0
10894.CH2252,79310.0
10894.CH2660,21325.0
10894.CH2387,36577.0
10894.CH2981,21232.0
10894.CH2280,67745.0
10894.CH3286,43610.0
10894.CH3131,87749.0
10894.CH2276,29996.0
10894.CH3270,5073.0
10894.CH2598,98477.0
10894.CH2426,90791.0
10894.CH3427,25898.0
10894.CH2796,34763.0
10894.CH2271,86506.0
10894.CH2643,156881.0
10894.CH2339,59390.0
10894.CH3136,7583.0
10894.CH2502,43593.0
10894.CH2352,70711.0
10894.CH2569,26207.0
10894.CH2760,25569.0
10894.CH3088,42088.0
10894.CH2287,103275.0
10894.CH2189,70920.0
10894.CH2255,46701.0
10894.CH3403,35949.0
10894.CH477,52300.0
10894.CH2744,9737.0
10894.CH2376,4248.0
10894.CH2498,146857.0
10894.CH2691,91664.0
10894.CH2526,72704.0
10894.CH481,78440.0
10894.CH3112,10337.0
10894.CH3315,63953.0
10894.CH361,79204.0
10894.CH2721,27955.0
10894.CH2528,98382.0
10894.CH2496,2472.0
10894.CH2171,15367.0
10894.CH2543,75059.0
10894.CH397,99176.0
10894.CH2836,57461.0
10894.CH2602,45936.0
10894.CH2460,9918.0
10894.CH3466,35408.0
10894.CH2187,19805.0
10894.CH2567,8124.0
10894.CH3331,8874.0
10894.CH3442,6645.0
10894.CH2591,91746.0
10894.CH3279,27087.0
10894.CH2798,10534.0
10894.CH2626,107873.0
10894.CH2812,16215.0
10894.CH2621,53456.0
10894.CH2428,26116.0
10894.CH3077,34225.0
10894.CH431,41934.0
10894.CH3445,86757.0
10894.CH2443,34797.0
10894.CH2936,77680.0
10894.CH2139,85882.0
10894.CH2702,17595.0
10894.CH2152,11639.0
10894.CH2769,12575.0
10894.CH3461,126519.0
10894.CH3186,18495.0
10894.CH2467,37406.0
10894.CH415,79183.0
10894.CH3053,1668.0
10894.CH2605,35522.0
10894.CH390,70956.0
10894.CH2544,17778.0
10894.CH3497,476.0
10894.CH2176,21123.0
10894.CH3379,15899.0
10894.CH2491,36912.0
10894.CH2726,47491.0
10894.CH366,32922.0
10894.CH2912,9575.0
10894.CH2314,23411.0
10894.CH2513,90795.0
10894.CH2121,11011.0
10894.CH2328,16301.0
10894.CH3127,23773.0
10894.CH3099,36935.0
10894.CH2578,90002.0
10894.CH3290,77800.0
10894.CH2890,12679.0
10894.CH2296,111879.0
10894.CH2945,62963.0
10894.CH1201,26461.0
10894.CH2430,45151.0
10894.CH2652,72773.0
10894.CH3266,41660.0
10894.CH2260,43258.0
10894.CH2866,6703.0
10894.CH3168,75768.0
10894.CH2489,17561.0
10894.CH3361,34509.0
10894.CH2105,52663.0
10894.CH3103,11217.0
10894.CH2537,8870.0
10894.CH2842,17740.0
10894.CH2244,78474.0
10894.CH2391,66367.0
10894.CH3397,13508.0
10894.CH2414,86213.0
10894.CH3415,43266.0
10894.CH461,70252.0
10894.CH2671,55936.0
10894.CH2478,67787.0
10894.CH2396,24367.0
10894.CH2243,25790.0
10894.CH379,115752.0
10894.CH497,81778.0
10894.CH3104,63380.0
10894.CH2752,75435.0
10894.CH2169,56755.0
10894.CH2267,33437.0
10894.CH2780,18707.0
10894.CH2589,60488.0
10894.CH2655,46138.0
10894.CH445,82002.0
10894.CH2344,30131.0
10894.CH2291,9442.0
10894.CH2776,52489.0
10894.CH3120,51551.0
10894.CH2929,40952.0
10894.CH2514,42481.0
10894.CH2713,19043.0
10894.CH2128,95866.0
10894.CH2321,70951.0
10894.CH2778,93997.0
10894.CH3299,33214.0
10894.CH2571,116466.0
10894.CH2439,39847.0
10894.CH2630,45405.0
10894.CH3204,16127.0
10894.CH2804,29674.0
10894.CH3454,37136.0
10894.CH420,72564.0
10894.CH2587,18781.0
10894.CH2269,107027.0
10894.CH2689,23525.0
10894.CH2480,114733.0
10894.CH2555,28119.0
10894.CH2305,10698.0
10894.CH3303,59852.0
10894.CH2737,100605.0
10894.CH377,31071.0
10894.CH3470,21107.0
10894.CH2398,45756.0
10894.CH3029,62788.0
10894.CH2614,19618.0
10894.CH2613,39823.0
10894.CH2678,49207.0
10894.CH2471,96390.0
10894.CH2999,66933.0
10894.CH3477,42606.0
10894.CH403,68912.0
10894.CH2539,12614.0
10894.CH2730,21018.0
10894.CH2302,31726.0
10894.CH2552,133531.0
10894.CH2369,34363.0
10894.CH3481,21041.0
10894.CH2789,1039.0
10894.CH427,96755.0
10894.CH2455,10616.0
10894.CH3453,23119.0
10894.CH2205,25951.0
10894.CH2637,54613.0
10894.CH3438,24550.0
10894.CH2298,70593.0
10894.CH2326,78262.0
10894.CH2920,103025.0
10894.CH354,23771.0
10894.CH2714,16535.0
10894.CH2487,89701.0
10894.BL1068,174115.0
10894.BL872,126611.0
10894.CH3045,15133.0
10894.CH3190,119502.0
10894.CH2827,109564.0
10894.CH3227,16886.0
10894.BL951,714.0
10894.BL856,6543.0
10894.BL983,38997.0
10894.BL1199,138427.0
10894.CH3142,2561.0
10894.BL975,51321.0
10894.CH3203,15902.0
10894.BL548,28086.0
10894.BL523,9537.0
10894.CH3066,51164.0
10894.BL524,15440.0
10894.CH2452,41425.0
10894.BL1103,79753.0
10894.BL972,5194.0
10894.BL1242,99540.0
10894.CH2143,6584.0
10894.CH3090,524.0
10894.CH2899,24667.0
10894.BL1020,65389.0
10894.CH2927,11111.0
10894.BL956,143035.0
10894.CH3220,20901.0
10894.BL1127,116419.0
10894.BL1290,98741.0
10894.CH2191,97361.0
10894.CH3197,59588.0
10894.CH3042,72961.0
10894.BL1004,161099.0
10894.CH2903,55017.0
10894.CH2167,34968.0
10894.BL1266,89234.0
10894.CH3161,12618.0
10894.CH3368,101496.0
10894.CH405,29410.0
10894.CH2360,38447.0
10894.CH2102,35413.0
10894.BL593,49056.0
10894.CH2845,19836.0
10894.CH3245,28837.0
10894.CH3199,9920.0
10894.CH2990,9018.0
10894.BL933,22445.0
10894.CH3027,7641.0
10894.CH2897,20385.0
10894.BL409,87147.0
10894.CH352,9361.0
10894.CH3003,66261.0
10894.BL917,3028.0
10894.CH2861,75650.0
10894.CH3068,16756.0
10894.CH1063,25744.0
10894.CH3004,17594.0
10894.BL1303,67929.0
10894.BL833,39984.0
10894.BL1029,94988.0
10894.CH3412,57633.0
10894.CH3229,66907.0
10894.CH3020,3152.0
10894.BL1327,139301.0
10894.CH2829,5422.0
10894.CH2997,109000.0
10894.BL594,14284.0
10894.CH387,12285.0
10894.BL817,50390.0
10894.CH2680,78677.0
10894.CH3081,21724.0
10894.CH2888,345.0
10894.CH3154,21457.0
10894.BL840,170647.0
10894.CH2330,94917.0
10894.BL1031,7550.0
10894.BL908,3106.0
10894.BL1370,89356.0
10894.CH3215,94038.0
10894.CH2815,131656.0
10894.BL1015,155517.0
10894.BL864,6348.0
10894.CH1117,28865.0
10894.CH2979,34881.0
10894.CH2698,55722.0
10894.CH3038,82533.0
10894.BL773,1274.0
10894.CH2831,73688.0
10894.CH369,92122.0
10894.BL511,124904.0
10894.BL1354,81285.0
10894.CH3181,54549.0
10894.BL516,11234.0
10894.CH3054,19219.0
10894.BL940,98122.0
10894.BL895,54189.0
10894.BL1338,111694.0
10894.BL774,49924.0
10894.BL808,14872.0
10894.CH3177,28969.0
10894.BL1079,53914.0
10894.CH2378,93287.0
10894.CH2915,11290.0
10894.BL1012,141922.0
10894.BL964,105788.0
10894.CH2879,8898.0
10894.CH3070,25441.0
10894.BL532,28775.0
10894.CH3138,7242.0
10894.CH2931,23657.0
10894.BL1036,8169.0
10894.BL992,114744.0
10894.CH2155,102704.0
10894.CH3086,16657.0
10894.BL822,24402.0
10894.BL1186,90583.0
10894.CH2881,73543.0
10894.BL849,17873.0
10894.BL1231,2520.0
10894.BL901,31092.0
10894.CH3277,166626.0
10894.BL1170,97318.0
10894.CH2877,40295.0
10894.CH3015,89556.0
10894.BL1215,145032.0
10894.BL585,38002.0
10894.CH3179,49961.0
10894.BL806,112549.0
10894.CH3238,1617.0
10894.CH3253,63290.0
10894.CH2853,5588.0
10894.CH2986,3611.0
10894.BL925,41920.0
10894.CH3386,88184.0
10894.CH2469,44917.0
10894.BL949,29526.0
10894.CH3404,11154.0
10894.BL574,16723.0
10894.CH3036,76824.0
10894.BL801,40617.0
10894.CH2977,31063.0
10894.BL1279,97888.0
10894.CH2728,29683.0
10894.CH2113,11127.0
10894.BL550,10902.0
10894.BL759,6008.0
10894.CH2870,13056.0
10894.CH2644,81878.0
10894.CH1075,58290.0
10894.BL906,83463.0
10894.CH3338,23261.0
10894.CH2137,115920.0
10894.CH2505,71854.0
10894.CH3353,242.0
10894.BL825,99858.0
10894.BL816,94154.0
10894.CH2366,34929.0
10894.CH3169,82461.0
10894.CH3102,12930.0
10894.BL1298,31320.0
10894.CH2996,57703.0
10894.CH3396,29378.0
10894.CH3243,98128.0
10894.CH2843,24158.0
10894.CH3021,7720.0
10894.BL563,123926.0
10894.CH2828,40023.0
10894.CH3126,22294.0
10894.CH2342,46185.0
10894.CH3344,38375.0
10894.CH3098,29664.0
10894.CH2891,108551.0
10894.BL832,107439.0
10894.BL547,93380.0
10894.CH2638,39066.0
10894.CH2867,32104.0
10894.BL916,30104.0
10894.BL1167,48548.0
10894.CH3069,74008.0
10894.BL495,241474.0
10894.CH3430,71044.0
10894.BL540,8562.0
10894.CH3002,31956.0
10894.BL1191,50953.0
10894.BL1044,11549.0
10894.CH2943,16255.0
10894.BL1226,57567.0
10894.CH3026,75311.0
10894.BL564,24679.0
10894.BL959,62153.0
10894.BL1143,31640.0
10894.CH3244,4704.0
10894.CH2991,97637.0
10894.BL932,104105.0
10894.CH381,59485.0
10894.BL1202,114954.0
10894.CH2686,32775.0
10894.BL1060,41128.0
10894.CH2967,22377.0
10894.CH3160,14608.0
10894.CH2481,16234.0
10894.BL1005,101050.0
10894.CH3196,41321.0
10894.BL957,8810.0
10894.BL763,22491.0
10894.CH3221,9107.0
10894.CH3028,7213.0
10894.CH2821,52982.0
10894.BL1021,19451.0
10894.CH1123,42915.0
10894.CH3205,86304.0
10894.CH2203,146760.0
10894.BL973,39081.0
10894.CH3452,96.0
10894.CH2869,46443.0
10894.BL1367,3065.0
10894.CH3060,44153.0
10894.CH3269,7.0
10894.CH2802,79344.0
10894.CH3202,84230.0
10894.CH429,19351.0
10894.BL857,98694.0
10894.BL885,139582.0
10894.BL764,130951.0
10894.CH3226,38620.0
10894.BL1343,111240.0
10894.CH3044,27611.0
10894.CH3191,7385.0
10894.CH3398,81704.0
10894.CH2197,101077.0
10894.CH2998,40322.0
10894.CH2905,35772.0
10894.BL873,25983.0
10894.CH3167,10850.0
10894.CH3480,129163.0
10894.CH2161,3224.0
10894.CH2553,13999.0
10894.CH3352,4590.0
10894.CH2354,32316.0
10894.BL1055,118853.0
10894.CH2887,12557.0
10894.BL824,153990.0
10894.CH3130,34799.0
10894.CH2939,49503.0
10894.CH2277,98.0
10894.CH2871,43796.0
10894.CH3078,58087.0
10894.BL1314,36686.0
10894.BL551,26502.0
10894.BL758,81155.0
10894.CH3114,13060.0
10894.BL1071,6859.0
10894.CH2179,16289.0
10894.BL948,134874.0
10894.BL1330,41347.0
10894.CH3380,35347.0
10894.CH3189,47142.0
10894.BL1087,61542.0
10894.CH2980,29173.0
10894.CH2855,71916.0
10894.CH3255,48051.0
10894.CH2852,48116.0
10894.CH1057,25003.0
10894.BL924,152366.0
10894.CH3030,45386.0
10894.CH3239,1803.0
10894.CH2839,89362.0
10894.CH2971,6642.0
10894.BL1076,50538.0
10894.CH2499,71455.0
10894.CH3371,6976.0
10894.CH3178,50699.0
10894.BL584,163369.0
10894.BL556,23330.0
10894.CH3014,81127.0
10894.BL900,116071.0
10894.CH2876,7459.0
10894.BL848,11216.0
10894.CH2131,72061.0
10894.BL1039,885.0
10894.CH2955,20084.0
10894.BL1052,93638.0
10894.BL410,137629.0
10894.CH3152,58540.0
10894.BL1255,839.0
10894.CH2288,9937.0
10894.CH453,14835.0
10894.CH2336,42519.0
10894.BL846,66749.0
10894.CH2704,44940.0
10894.CH2813,13700.0
10894.CH3213,2669.0
10894.BL965,31186.0
10894.CH3428,69966.0
10894.CH1111,79333.0
10894.BL862,42143.0
10894.CH2529,59824.0
10894.CH2312,70071.0
10894.BL1013,26109.0
10894.CH399,29398.0
10894.BL809,17614.0
10894.BL1271,182372.0
10894.BL894,66156.0
10894.CH2837,86828.0
10894.CH3237,20575.0
10894.CH3389,248970.0
10894.CH2668,48269.0
10894.BL1287,92861.0
10894.CH3052,315.0
10894.CH3187,86831.0
10894.CH3039,8579.0
10894.CH3171,35558.0
10894.CH3313,272674.0
10894.BL865,61119.0
10894.CH3214,175781.0
10894.BL909,43024.0
10894.CH3444,29189.0
10894.CH3076,71602.0
10894.BL1178,144814.0
10894.BL841,12933.0
10894.BL1239,13274.0
10894.CH3289,203978.0
10894.CH3080,32555.0
10894.CH2889,32763.0
10894.CH3155,35737.0
10894.BL1234,22608.0
10894.CH2951,108632.0
10894.CH1081,87342.0
10894.BL1183,98410.0
10894.CH2282,39545.0
10894.CH2819,24481.0
10894.CH3010,12295.0
10894.CH3219,21258.0
10894.CH3422,37490.0
10894.BL1175,101237.0
10894.BL539,204066.0
10894.BL580,110054.0
10894.CH2523,58590.0
10894.BL1210,104057.0
10894.CH2318,68312.0
10894.CH393,98648.0
10894.CH2662,46770.0
10894.BL1084,102855.0
10894.BL1151,40788.0
10894.CH3256,8471.0
10894.CH3406,149086.0
10894.CH3034,51049.0
10894.BL576,7100.0
10894.CH3033,28678.0
10894.CH3251,25333.0
10894.CH3058,26261.0
10894.CH2851,14586.0
10894.BL1156,5284.0
10894.CH2984,1420.0
10894.CH2919,62244.0
10894.CH3110,30089.0
10894.CH411,40639.0
10894.CH2875,82988.0
10894.BL968,73326.0
10894.BL555,133633.0
10894.BL1119,92898.0
10894.CH2883,20947.0
10894.BL1258,61616.0
10894.CH435,16335.0
10894.CH3356,37327.0
10894.CH3134,27843.0
10894.BL845,87830.0
10894.CH3072,25896.0
10894.CH2541,44590.0
10894.CH3175,38744.0
10894.CH2173,110423.0
10894.BL861,124924.0
10894.BL589,40280.0
10894.CH3183,122718.0
10894.CH3464,31.0
10894.BL929,68804.0
10894.CH2185,8680.0
10894.BL1351,14200.0
10894.CH3056,57041.0
10894.BL942,111141.0
10894.BL897,125383.0
10894.CH2834,30066.0
10894.BL776,72168.0
10894.CH3233,42829.0
10894.CH2833,38393.0
10894.CH3408,113755.0
10894.CH3051,101460.0
10894.CH2858,73813.0
10894.CH3184,64023.0
10894.BL787,118707.0
10894.CH2493,37795.0
10894.CH3172,25518.0
10894.BL537,3554.0
10894.CH3075,84593.0
10894.CH3217,14265.0
10894.BL1319,129717.0
10894.CH2817,32927.0
10894.BL829,31636.0
10894.BL997,30202.0
10894.BL596,107998.0
10894.CH2535,23642.0
10894.CH2107,2666.0
10894.CH2963,51105.0
10894.CH3410,65898.0
10894.BL769,44488.0
10894.CH3022,3316.0
10894.BL560,65856.0
10894.BL888,15851.0
10894.BL1092,51211.0
10894.CH2674,18677.0
10894.CH2840,22303.0
10894.CH2947,1784.0
10894.CH2294,37080.0
10894.CH2511,91470.0
10894.CH2864,15550.0
10894.CH2650,19701.0
10894.BL544,83865.0
10894.CH3006,70307.0
10894.BL1108,234350.0
10894.CH357,38470.0
10894.BL491,31067.0
10894.BL496,132380.0
10894.BL1306,16230.0
10894.CH3208,41231.0
10894.CH2863,6500.0
10894.BL528,119439.0
